transaction_id,transaction_time,amount,is_fraud,user_id,device_type,merchant_category,ip_country,entry_mode
8146,13-02-2024 13:04,78,1,4527,mobile,Digital Goods,UK,Manual_Keyed
8147,13-02-2024 13:04,59,1,4527,mobile,Digital Goods,UK,Manual_Keyed
8148,13-02-2024 13:05,61,1,4527,mobile,Digital Goods,AU,Manual_Keyed
8149,13-02-2024 13:05,89,1,4527,mobile,Digital Goods,UK,Manual_Keyed
8150,13-02-2024 13:06,52,1,2884,mobile,Digital Goods,UK,Manual_Keyed
8151,13-02-2024 13:07,66,1,2884,mobile,Digital Goods,AU,Manual_Keyed
8152,13-02-2024 13:07,78,1,2884,mobile,Digital Goods,AU,Manual_Keyed
8153,13-02-2024 13:08,87,1,6160,mobile,Digital Goods,DE,Manual_Keyed
8154,13-02-2024 13:09,78,1,6160,mobile,Digital Goods,DE,Manual_Keyed
8155,13-02-2024 13:10,74,1,6160,mobile,Digital Goods,UK,Manual_Keyed
8156,13-02-2024 13:10,57,1,6160,mobile,Digital Goods,AU,Manual_Keyed
8157,13-02-2024 13:20,395,0,1087,mobile,Digital Goods,AU,Contactless
8158,13-02-2024 13:31,112,0,3032,web,Grocery,AU,Contactless
8159,13-02-2024 13:38,245,0,5591,web,Electronics,US,Contactless
8160,13-02-2024 13:38,56,1,2668,mobile,Digital Goods,AU,Manual_Keyed
8161,13-02-2024 13:39,74,1,2668,mobile,Digital Goods,UK,Manual_Keyed
8162,13-02-2024 13:40,68,1,2668,mobile,Digital Goods,CA,Manual_Keyed
8163,13-02-2024 13:40,85,1,2668,mobile,Digital Goods,DE,Manual_Keyed
8164,13-02-2024 13:42,217,0,6065,web,Grocery,UK,Chip
8165,13-02-2024 13:52,160,0,1762,mobile,Grocery,UK,Chip
8166,13-02-2024 14:06,314,0,6790,web,Travel,DE,Contactless
8167,13-02-2024 14:18,2854,1,5586,web,Travel,US,Manual_Keyed
8168,13-02-2024 14:23,273,0,1285,mobile,Fashion,DE,Manual_Keyed
8169,13-02-2024 14:33,472,0,4804,mobile,Travel,UK,Contactless
8170,13-02-2024 14:41,362,0,5205,web,Digital Goods,UK,Contactless
8171,13-02-2024 14:56,491,0,4634,mobile,Grocery,DE,Contactless
8172,13-02-2024 14:57,55,1,3388,mobile,Digital Goods,UK,Manual_Keyed
8173,13-02-2024 14:58,69,1,3388,mobile,Digital Goods,CA,Manual_Keyed
8174,13-02-2024 14:58,65,1,3388,mobile,Digital Goods,DE,Manual_Keyed
8175,13-02-2024 14:59,78,1,3388,mobile,Digital Goods,CA,Manual_Keyed
8176,13-02-2024 14:59,88,1,7184,mobile,Digital Goods,DE,Manual_Keyed
8177,13-02-2024 15:00,73,1,7184,mobile,Digital Goods,DE,Manual_Keyed
8178,13-02-2024 15:00,57,1,7184,mobile,Digital Goods,DE,Manual_Keyed
8179,13-02-2024 15:01,84,1,7184,mobile,Digital Goods,DE,Manual_Keyed
8180,13-02-2024 15:01,83,1,7184,mobile,Digital Goods,UK,Manual_Keyed
8181,13-02-2024 15:02,61,1,7184,mobile,Digital Goods,CA,Manual_Keyed
8182,13-02-2024 15:10,273,0,1026,web,Fashion,US,Contactless
8183,13-02-2024 15:19,35,0,3658,mobile,Fashion,DE,Contactless
8184,13-02-2024 15:22,489,0,2477,tablet,Grocery,US,Contactless
8185,13-02-2024 15:25,2162,1,1807,mobile,Travel,US,Manual_Keyed
8186,13-02-2024 15:26,73,1,6618,mobile,Digital Goods,CA,Manual_Keyed
8187,13-02-2024 15:27,50,1,6618,mobile,Digital Goods,AU,Manual_Keyed
8188,13-02-2024 15:28,74,1,6618,mobile,Digital Goods,DE,Manual_Keyed
8189,13-02-2024 15:29,72,1,6618,mobile,Digital Goods,UK,Manual_Keyed
8190,13-02-2024 15:29,59,1,6618,mobile,Digital Goods,AU,Manual_Keyed
8191,13-02-2024 15:30,78,1,6618,mobile,Digital Goods,UK,Manual_Keyed
8192,13-02-2024 15:36,236,0,1064,mobile,Travel,DE,Contactless
8193,13-02-2024 15:38,112,0,2552,web,Grocery,US,Chip
8194,13-02-2024 15:38,85,1,1886,mobile,Digital Goods,DE,Manual_Keyed
8195,13-02-2024 15:38,59,1,1886,mobile,Digital Goods,UK,Manual_Keyed
8196,13-02-2024 15:39,52,1,1886,mobile,Digital Goods,DE,Manual_Keyed
8197,13-02-2024 15:43,451,0,5166,tablet,Grocery,DE,Chip
8198,13-02-2024 15:48,169,0,2235,web,Digital Goods,AU,Chip
8199,13-02-2024 16:01,136,0,7351,web,Electronics,UK,Chip
8200,13-02-2024 16:01,58,1,1355,mobile,Digital Goods,CA,Manual_Keyed
8201,13-02-2024 16:02,74,1,1355,mobile,Digital Goods,UK,Manual_Keyed
8202,13-02-2024 16:03,71,1,1355,mobile,Digital Goods,UK,Manual_Keyed
8203,13-02-2024 16:04,69,1,1355,mobile,Digital Goods,UK,Manual_Keyed
8204,13-02-2024 16:05,66,1,1355,mobile,Digital Goods,AU,Manual_Keyed
8205,13-02-2024 16:05,80,1,1355,mobile,Digital Goods,UK,Manual_Keyed
8206,13-02-2024 16:18,321,0,5766,web,Grocery,US,Chip
8207,13-02-2024 16:26,318,0,3040,web,Digital Goods,US,Chip
8208,13-02-2024 16:26,57,1,6077,mobile,Digital Goods,CA,Manual_Keyed
8209,13-02-2024 16:27,87,1,6077,mobile,Digital Goods,DE,Manual_Keyed
8210,13-02-2024 16:27,69,1,6077,mobile,Digital Goods,UK,Manual_Keyed
8211,13-02-2024 16:27,59,1,6077,mobile,Digital Goods,UK,Manual_Keyed
8212,13-02-2024 16:35,127,0,6643,mobile,Fashion,UK,Chip
8213,13-02-2024 16:45,371,0,3720,tablet,Grocery,CA,Contactless
8214,13-02-2024 16:46,68,1,7912,mobile,Digital Goods,CA,Manual_Keyed
8215,13-02-2024 16:47,56,1,7912,mobile,Digital Goods,CA,Manual_Keyed
8216,13-02-2024 16:47,62,1,7912,mobile,Digital Goods,AU,Manual_Keyed
8217,13-02-2024 16:47,85,1,7912,mobile,Digital Goods,UK,Manual_Keyed
8218,13-02-2024 16:48,88,1,7912,mobile,Digital Goods,UK,Manual_Keyed
8219,13-02-2024 16:48,51,1,5771,mobile,Digital Goods,AU,Manual_Keyed
8220,13-02-2024 16:49,52,1,5771,mobile,Digital Goods,CA,Manual_Keyed
8221,13-02-2024 16:49,68,1,5771,mobile,Digital Goods,CA,Manual_Keyed
8222,13-02-2024 16:50,86,1,5771,mobile,Digital Goods,CA,Manual_Keyed
8223,13-02-2024 16:51,75,1,5771,mobile,Digital Goods,AU,Manual_Keyed
8224,13-02-2024 17:01,223,0,7005,mobile,Electronics,AU,Contactless
8225,13-02-2024 17:15,75,0,2755,mobile,Digital Goods,UK,Chip
8226,13-02-2024 17:25,322,0,2480,web,Grocery,US,Contactless
8227,13-02-2024 17:28,49,0,4248,mobile,Grocery,US,Contactless
8228,13-02-2024 17:28,50,1,7017,mobile,Digital Goods,AU,Manual_Keyed
8229,13-02-2024 17:29,67,1,7017,mobile,Digital Goods,DE,Manual_Keyed
8230,13-02-2024 17:29,56,1,7017,mobile,Digital Goods,AU,Manual_Keyed
8231,13-02-2024 17:30,83,1,7017,mobile,Digital Goods,DE,Manual_Keyed
8232,13-02-2024 17:31,58,1,7017,mobile,Digital Goods,DE,Manual_Keyed
8233,13-02-2024 17:37,238,0,7656,mobile,Digital Goods,US,Manual_Keyed
8234,13-02-2024 17:50,114,0,6249,mobile,Electronics,US,Chip
8235,13-02-2024 17:51,78,1,2132,mobile,Digital Goods,DE,Manual_Keyed
8236,13-02-2024 17:51,88,1,2132,mobile,Digital Goods,AU,Manual_Keyed
8237,13-02-2024 17:51,76,1,2132,mobile,Digital Goods,UK,Manual_Keyed
8238,13-02-2024 17:52,66,1,2132,mobile,Digital Goods,AU,Manual_Keyed
8239,13-02-2024 17:52,78,1,7044,mobile,Digital Goods,CA,Manual_Keyed
8240,13-02-2024 17:52,85,1,7044,mobile,Digital Goods,CA,Manual_Keyed
8241,13-02-2024 17:53,76,1,7044,mobile,Digital Goods,DE,Manual_Keyed
8242,13-02-2024 17:53,87,1,7044,mobile,Digital Goods,UK,Manual_Keyed
8243,13-02-2024 17:54,67,1,5286,mobile,Digital Goods,UK,Manual_Keyed
8244,13-02-2024 17:54,54,1,5286,mobile,Digital Goods,UK,Manual_Keyed
8245,13-02-2024 17:54,85,1,5286,mobile,Digital Goods,DE,Manual_Keyed
8246,13-02-2024 17:55,78,1,5286,mobile,Digital Goods,AU,Manual_Keyed
8247,13-02-2024 17:55,76,1,5286,mobile,Digital Goods,UK,Manual_Keyed
8248,13-02-2024 17:56,74,1,5286,mobile,Digital Goods,AU,Manual_Keyed
8249,13-02-2024 17:56,86,1,5286,mobile,Digital Goods,AU,Manual_Keyed
8250,13-02-2024 18:10,386,0,4118,web,Travel,UK,Chip
8251,13-02-2024 18:13,101,0,1175,mobile,Fashion,US,Contactless
8252,13-02-2024 18:13,68,1,1691,mobile,Digital Goods,CA,Manual_Keyed
8253,13-02-2024 18:14,66,1,1691,mobile,Digital Goods,CA,Manual_Keyed
8254,13-02-2024 18:14,72,1,1691,mobile,Digital Goods,UK,Manual_Keyed
8255,13-02-2024 18:14,87,1,1691,mobile,Digital Goods,UK,Manual_Keyed
8256,13-02-2024 18:15,70,1,7080,mobile,Digital Goods,CA,Manual_Keyed
8257,13-02-2024 18:16,75,1,7080,mobile,Digital Goods,AU,Manual_Keyed
8258,13-02-2024 18:16,83,1,7080,mobile,Digital Goods,UK,Manual_Keyed
8259,13-02-2024 18:17,57,1,7080,mobile,Digital Goods,DE,Manual_Keyed
8260,13-02-2024 18:17,61,1,7080,mobile,Digital Goods,DE,Manual_Keyed
8261,13-02-2024 18:18,78,1,7080,mobile,Digital Goods,AU,Manual_Keyed
8262,13-02-2024 18:19,52,1,7080,mobile,Digital Goods,AU,Manual_Keyed
8263,13-02-2024 18:22,105,0,5962,tablet,Grocery,CA,Contactless
8264,13-02-2024 18:31,144,0,5141,mobile,Electronics,UK,Contactless
8265,13-02-2024 18:31,86,1,6948,mobile,Digital Goods,CA,Manual_Keyed
8266,13-02-2024 18:31,77,1,6948,mobile,Digital Goods,CA,Manual_Keyed
8267,13-02-2024 18:32,56,1,6948,mobile,Digital Goods,CA,Manual_Keyed
8268,13-02-2024 18:32,73,1,6948,mobile,Digital Goods,CA,Manual_Keyed
8269,13-02-2024 18:33,61,1,6948,mobile,Digital Goods,CA,Manual_Keyed
8270,13-02-2024 18:34,79,1,6948,mobile,Digital Goods,AU,Manual_Keyed
8271,13-02-2024 18:41,334,0,4542,mobile,Fashion,US,Chip
8272,13-02-2024 18:51,72,0,2752,mobile,Digital Goods,US,Manual_Keyed
8273,13-02-2024 19:01,445,0,4591,mobile,Fashion,DE,Chip
8274,13-02-2024 19:02,87,1,3793,mobile,Digital Goods,UK,Manual_Keyed
8275,13-02-2024 19:03,83,1,3793,mobile,Digital Goods,UK,Manual_Keyed
8276,13-02-2024 19:04,62,1,3793,mobile,Digital Goods,DE,Manual_Keyed
8277,13-02-2024 19:04,75,1,3793,mobile,Digital Goods,UK,Manual_Keyed
8278,13-02-2024 19:05,61,1,3793,mobile,Digital Goods,CA,Manual_Keyed
8279,13-02-2024 19:14,64,0,2213,mobile,Electronics,UK,Manual_Keyed
8280,13-02-2024 19:29,172,0,7198,mobile,Grocery,UK,Contactless
8281,13-02-2024 19:30,51,1,3882,mobile,Digital Goods,DE,Manual_Keyed
8282,13-02-2024 19:30,78,1,3882,mobile,Digital Goods,CA,Manual_Keyed
8283,13-02-2024 19:31,61,1,3882,mobile,Digital Goods,AU,Manual_Keyed
8284,13-02-2024 19:32,63,1,3882,mobile,Digital Goods,CA,Manual_Keyed
8285,13-02-2024 19:32,72,1,3882,mobile,Digital Goods,CA,Manual_Keyed
8286,13-02-2024 19:32,72,1,3882,mobile,Digital Goods,UK,Manual_Keyed
8287,13-02-2024 19:33,89,1,3882,mobile,Digital Goods,CA,Manual_Keyed
8288,13-02-2024 19:37,802,1,4003,mobile,Travel,CA,Manual_Keyed
8289,13-02-2024 19:42,408,0,2418,web,Grocery,DE,Chip
8290,13-02-2024 19:52,367,0,6852,tablet,Fashion,CA,Contactless
8291,13-02-2024 20:03,70,0,4268,mobile,Grocery,US,Chip
8292,13-02-2024 20:03,64,1,7797,mobile,Digital Goods,CA,Manual_Keyed
8293,13-02-2024 20:04,76,1,7797,mobile,Digital Goods,CA,Manual_Keyed
8294,13-02-2024 20:05,71,1,7797,mobile,Digital Goods,CA,Manual_Keyed
8295,13-02-2024 20:05,58,1,7797,mobile,Digital Goods,AU,Manual_Keyed
8296,13-02-2024 20:06,72,1,7797,mobile,Digital Goods,DE,Manual_Keyed
8297,13-02-2024 20:07,87,1,7797,mobile,Digital Goods,CA,Manual_Keyed
8298,13-02-2024 20:19,445,0,3794,mobile,Travel,US,Chip
8299,13-02-2024 20:20,71,1,6485,mobile,Digital Goods,AU,Manual_Keyed
8300,13-02-2024 20:20,62,1,6485,mobile,Digital Goods,AU,Manual_Keyed
8301,13-02-2024 20:21,76,1,6485,mobile,Digital Goods,CA,Manual_Keyed
8302,13-02-2024 20:22,68,1,6485,mobile,Digital Goods,AU,Manual_Keyed
8303,13-02-2024 20:30,322,0,5889,mobile,Fashion,US,Contactless
8304,13-02-2024 20:41,152,0,2824,mobile,Travel,US,Chip
8305,13-02-2024 20:53,480,0,3118,mobile,Fashion,AU,Contactless
8306,13-02-2024 21:07,85,0,1062,web,Grocery,UK,Manual_Keyed
8307,13-02-2024 21:16,159,0,7841,mobile,Travel,CA,Chip
8308,13-02-2024 21:19,40,0,4880,mobile,Travel,US,Contactless
8309,13-02-2024 21:20,80,1,3437,mobile,Digital Goods,UK,Manual_Keyed
8310,13-02-2024 21:21,77,1,3437,mobile,Digital Goods,CA,Manual_Keyed
8311,13-02-2024 21:22,87,1,3437,mobile,Digital Goods,AU,Manual_Keyed
8312,13-02-2024 21:22,63,1,3437,mobile,Digital Goods,UK,Manual_Keyed
8313,13-02-2024 21:23,71,1,5131,mobile,Digital Goods,AU,Manual_Keyed
8314,13-02-2024 21:24,88,1,5131,mobile,Digital Goods,CA,Manual_Keyed
8315,13-02-2024 21:24,71,1,5131,mobile,Digital Goods,CA,Manual_Keyed
8316,13-02-2024 21:25,70,1,5131,mobile,Digital Goods,UK,Manual_Keyed
8317,13-02-2024 21:25,50,1,5131,mobile,Digital Goods,UK,Manual_Keyed
8318,13-02-2024 21:36,297,0,7674,mobile,Grocery,UK,Chip
8319,13-02-2024 21:48,484,0,5005,mobile,Electronics,CA,Contactless
8320,13-02-2024 21:58,375,0,2966,mobile,Electronics,US,Chip
8321,13-02-2024 22:04,11,0,7819,tablet,Travel,US,Chip
8322,13-02-2024 22:18,142,0,2293,mobile,Grocery,CA,Chip
8323,13-02-2024 22:25,73,0,4580,mobile,Travel,US,Chip
8324,13-02-2024 22:31,108,0,4570,mobile,Electronics,US,Chip
8325,13-02-2024 22:41,45,0,1097,web,Electronics,DE,Chip
8326,13-02-2024 22:48,158,0,5945,web,Digital Goods,DE,Chip
8327,13-02-2024 22:49,64,1,7679,mobile,Digital Goods,CA,Manual_Keyed
8328,13-02-2024 22:49,72,1,7679,mobile,Digital Goods,UK,Manual_Keyed
8329,13-02-2024 22:50,88,1,7679,mobile,Digital Goods,AU,Manual_Keyed
8330,13-02-2024 23:02,132,0,4147,web,Digital Goods,AU,Contactless
8331,13-02-2024 23:07,451,0,2187,mobile,Fashion,DE,Contactless
8332,13-02-2024 23:21,487,0,2738,web,Grocery,AU,Chip
8333,13-02-2024 23:24,466,0,5115,tablet,Digital Goods,US,Chip
8334,13-02-2024 23:37,15,0,1623,mobile,Travel,AU,Contactless
8335,13-02-2024 23:38,62,1,2871,mobile,Digital Goods,DE,Manual_Keyed
8336,13-02-2024 23:39,79,1,2871,mobile,Digital Goods,CA,Manual_Keyed
8337,13-02-2024 23:39,57,1,2871,mobile,Digital Goods,CA,Manual_Keyed
8338,13-02-2024 23:40,80,1,2871,mobile,Digital Goods,UK,Manual_Keyed
8339,13-02-2024 23:40,72,1,2871,mobile,Digital Goods,DE,Manual_Keyed
8340,13-02-2024 23:41,81,1,2871,mobile,Digital Goods,AU,Manual_Keyed
8341,13-02-2024 23:54,255,0,1692,mobile,Travel,AU,Chip
8342,13-02-2024 23:58,405,0,4576,mobile,Grocery,US,Contactless
8343,14-02-2024 00:13,447,0,1514,mobile,Digital Goods,US,Chip
8344,14-02-2024 00:21,234,0,1886,tablet,Electronics,US,Manual_Keyed
8345,14-02-2024 00:33,117,0,1968,mobile,Grocery,UK,Manual_Keyed
8346,14-02-2024 00:45,204,0,2845,web,Travel,CA,Contactless
8347,14-02-2024 00:47,125,0,3141,tablet,Grocery,US,Contactless
8348,14-02-2024 00:58,385,0,4098,web,Fashion,US,Chip
8349,14-02-2024 01:06,52,0,5460,mobile,Fashion,US,Chip
8350,14-02-2024 01:06,68,1,2009,mobile,Digital Goods,AU,Manual_Keyed
8351,14-02-2024 01:07,83,1,2009,mobile,Digital Goods,UK,Manual_Keyed
8352,14-02-2024 01:08,68,1,2009,mobile,Digital Goods,AU,Manual_Keyed
8353,14-02-2024 01:23,63,0,2817,mobile,Electronics,US,Chip
8354,14-02-2024 01:23,66,1,5957,mobile,Digital Goods,AU,Manual_Keyed
8355,14-02-2024 01:24,67,1,5957,mobile,Digital Goods,AU,Manual_Keyed
8356,14-02-2024 01:25,59,1,5957,mobile,Digital Goods,DE,Manual_Keyed
8357,14-02-2024 01:25,85,1,5957,mobile,Digital Goods,UK,Manual_Keyed
8358,14-02-2024 01:26,65,1,5957,mobile,Digital Goods,DE,Manual_Keyed
8359,14-02-2024 01:27,83,1,5957,mobile,Digital Goods,AU,Manual_Keyed
8360,14-02-2024 01:27,59,1,5957,mobile,Digital Goods,UK,Manual_Keyed
8361,14-02-2024 01:34,337,0,7779,mobile,Digital Goods,US,Contactless
8362,14-02-2024 01:37,433,0,3768,mobile,Travel,CA,Contactless
8363,14-02-2024 01:43,215,0,3566,mobile,Fashion,US,Contactless
8364,14-02-2024 01:44,88,1,5208,mobile,Digital Goods,CA,Manual_Keyed
8365,14-02-2024 01:44,88,1,5208,mobile,Digital Goods,DE,Manual_Keyed
8366,14-02-2024 01:45,87,1,5208,mobile,Digital Goods,CA,Manual_Keyed
8367,14-02-2024 01:50,156,0,1766,mobile,Electronics,DE,Chip
8368,14-02-2024 02:02,490,0,1777,mobile,Fashion,DE,Chip
8369,14-02-2024 02:11,320,0,5712,web,Digital Goods,CA,Chip
8370,14-02-2024 02:12,55,1,7010,mobile,Digital Goods,CA,Manual_Keyed
8371,14-02-2024 02:12,88,1,7010,mobile,Digital Goods,CA,Manual_Keyed
8372,14-02-2024 02:13,69,1,7010,mobile,Digital Goods,AU,Manual_Keyed
8373,14-02-2024 02:13,78,1,7010,mobile,Digital Goods,DE,Manual_Keyed
8374,14-02-2024 02:14,65,1,7010,mobile,Digital Goods,UK,Manual_Keyed
8375,14-02-2024 02:14,51,1,7010,mobile,Digital Goods,DE,Manual_Keyed
8376,14-02-2024 02:15,89,1,7010,mobile,Digital Goods,CA,Manual_Keyed
8377,14-02-2024 02:15,84,1,2902,mobile,Digital Goods,CA,Manual_Keyed
8378,14-02-2024 02:16,85,1,2902,mobile,Digital Goods,AU,Manual_Keyed
8379,14-02-2024 02:16,69,1,2902,mobile,Digital Goods,AU,Manual_Keyed
8380,14-02-2024 02:17,88,1,2902,mobile,Digital Goods,DE,Manual_Keyed
8381,14-02-2024 02:18,54,1,2902,mobile,Digital Goods,CA,Manual_Keyed
8382,14-02-2024 02:27,219,0,6710,web,Electronics,AU,Contactless
8383,14-02-2024 02:39,256,0,3559,mobile,Travel,CA,Chip
8384,14-02-2024 02:47,263,0,7941,mobile,Travel,US,Contactless
8385,14-02-2024 02:50,163,0,7694,web,Fashion,AU,Chip
8386,14-02-2024 02:53,327,0,5625,web,Digital Goods,AU,Chip
8387,14-02-2024 02:57,140,0,7441,mobile,Grocery,AU,Contactless
8388,14-02-2024 03:01,126,0,5339,mobile,Electronics,CA,Contactless
8389,14-02-2024 03:15,413,0,2885,web,Grocery,AU,Contactless
8390,14-02-2024 03:30,264,0,2435,mobile,Grocery,AU,Chip
8391,14-02-2024 03:44,434,0,4580,tablet,Fashion,AU,Manual_Keyed
8392,14-02-2024 03:48,382,0,2099,tablet,Travel,CA,Contactless
8393,14-02-2024 04:00,274,0,5509,web,Travel,CA,Contactless
8394,14-02-2024 04:09,432,0,3217,web,Grocery,UK,Chip
8395,14-02-2024 04:09,73,1,6110,mobile,Digital Goods,UK,Manual_Keyed
8396,14-02-2024 04:10,69,1,6110,mobile,Digital Goods,DE,Manual_Keyed
8397,14-02-2024 04:11,85,1,6110,mobile,Digital Goods,DE,Manual_Keyed
8398,14-02-2024 04:11,84,1,6110,mobile,Digital Goods,CA,Manual_Keyed
8399,14-02-2024 04:12,67,1,3870,mobile,Digital Goods,CA,Manual_Keyed
8400,14-02-2024 04:12,66,1,3870,mobile,Digital Goods,CA,Manual_Keyed
8401,14-02-2024 04:13,56,1,3870,mobile,Digital Goods,AU,Manual_Keyed
8402,14-02-2024 04:13,86,1,3870,mobile,Digital Goods,UK,Manual_Keyed
8403,14-02-2024 04:17,52,0,4834,web,Electronics,DE,Contactless
8404,14-02-2024 04:18,59,1,7523,mobile,Digital Goods,AU,Manual_Keyed
8405,14-02-2024 04:19,59,1,7523,mobile,Digital Goods,UK,Manual_Keyed
8406,14-02-2024 04:19,55,1,7523,mobile,Digital Goods,DE,Manual_Keyed
8407,14-02-2024 04:20,72,1,7523,mobile,Digital Goods,CA,Manual_Keyed
8408,14-02-2024 04:20,50,1,7523,mobile,Digital Goods,CA,Manual_Keyed
8409,14-02-2024 04:21,77,1,7523,mobile,Digital Goods,UK,Manual_Keyed
8410,14-02-2024 04:26,232,0,5958,web,Fashion,DE,Manual_Keyed
8411,14-02-2024 04:27,53,1,3669,mobile,Digital Goods,AU,Manual_Keyed
8412,14-02-2024 04:28,67,1,3669,mobile,Digital Goods,UK,Manual_Keyed
8413,14-02-2024 04:28,55,1,3669,mobile,Digital Goods,DE,Manual_Keyed
8414,14-02-2024 04:41,477,0,6528,mobile,Travel,US,Contactless
8415,14-02-2024 04:54,43,0,4842,web,Grocery,DE,Contactless
8416,14-02-2024 04:59,334,0,3881,mobile,Grocery,UK,Contactless
8417,14-02-2024 05:09,442,0,4964,mobile,Digital Goods,US,Manual_Keyed
8418,14-02-2024 05:13,100,0,2946,tablet,Digital Goods,DE,Contactless
8419,14-02-2024 05:17,292,0,5224,mobile,Electronics,US,Contactless
8420,14-02-2024 05:30,136,0,7719,tablet,Travel,UK,Contactless
8421,14-02-2024 05:36,272,0,3849,mobile,Travel,DE,Contactless
8422,14-02-2024 05:46,272,0,4411,mobile,Electronics,US,Chip
8423,14-02-2024 05:47,59,1,3960,mobile,Digital Goods,DE,Manual_Keyed
8424,14-02-2024 05:47,87,1,3960,mobile,Digital Goods,CA,Manual_Keyed
8425,14-02-2024 05:48,78,1,3960,mobile,Digital Goods,AU,Manual_Keyed
8426,14-02-2024 05:49,78,1,3960,mobile,Digital Goods,UK,Manual_Keyed
8427,14-02-2024 05:49,60,1,3960,mobile,Digital Goods,UK,Manual_Keyed
8428,14-02-2024 05:53,312,0,1916,web,Grocery,US,Chip
8429,14-02-2024 05:56,137,0,6811,mobile,Grocery,US,Manual_Keyed
8430,14-02-2024 06:06,455,0,2596,mobile,Fashion,US,Chip
8431,14-02-2024 06:07,80,1,6562,mobile,Digital Goods,DE,Manual_Keyed
8432,14-02-2024 06:07,69,1,6562,mobile,Digital Goods,AU,Manual_Keyed
8433,14-02-2024 06:08,82,1,6562,mobile,Digital Goods,DE,Manual_Keyed
8434,14-02-2024 06:08,51,1,6562,mobile,Digital Goods,AU,Manual_Keyed
8435,14-02-2024 06:12,31,0,2386,mobile,Travel,US,Contactless
8436,14-02-2024 06:13,53,1,3098,mobile,Digital Goods,AU,Manual_Keyed
8437,14-02-2024 06:13,50,1,3098,mobile,Digital Goods,CA,Manual_Keyed
8438,14-02-2024 06:14,60,1,3098,mobile,Digital Goods,AU,Manual_Keyed
8439,14-02-2024 06:27,315,0,5977,mobile,Electronics,US,Contactless
8440,14-02-2024 06:35,262,0,4208,mobile,Electronics,UK,Chip
8441,14-02-2024 06:45,23,0,7843,web,Electronics,US,Manual_Keyed
8442,14-02-2024 06:50,179,0,4015,tablet,Fashion,US,Contactless
8443,14-02-2024 06:56,137,0,4171,mobile,Grocery,US,Chip
8444,14-02-2024 07:00,299,0,2299,web,Digital Goods,US,Contactless
8445,14-02-2024 07:10,238,0,5218,mobile,Grocery,US,Chip
8446,14-02-2024 07:11,86,1,7815,mobile,Digital Goods,CA,Manual_Keyed
8447,14-02-2024 07:11,75,1,7815,mobile,Digital Goods,UK,Manual_Keyed
8448,14-02-2024 07:12,85,1,7815,mobile,Digital Goods,DE,Manual_Keyed
8449,14-02-2024 07:13,77,1,7815,mobile,Digital Goods,DE,Manual_Keyed
8450,14-02-2024 07:14,79,1,7815,mobile,Digital Goods,UK,Manual_Keyed
8451,14-02-2024 07:15,87,1,7815,mobile,Digital Goods,AU,Manual_Keyed
8452,14-02-2024 07:16,75,1,7815,mobile,Digital Goods,CA,Manual_Keyed
8453,14-02-2024 07:24,284,0,6115,web,Fashion,DE,Contactless
8454,14-02-2024 07:32,420,0,6758,web,Travel,DE,Manual_Keyed
8455,14-02-2024 07:37,2928,1,5534,mobile,Travel,CA,Manual_Keyed
8456,14-02-2024 07:37,70,1,7265,mobile,Digital Goods,AU,Manual_Keyed
8457,14-02-2024 07:38,50,1,7265,mobile,Digital Goods,UK,Manual_Keyed
8458,14-02-2024 07:38,67,1,7265,mobile,Digital Goods,CA,Manual_Keyed
8459,14-02-2024 07:47,403,0,3542,tablet,Digital Goods,UK,Chip
8460,14-02-2024 07:49,122,0,1105,web,Grocery,US,Contactless
8461,14-02-2024 08:04,195,0,2597,tablet,Digital Goods,UK,Chip
8462,14-02-2024 08:14,251,0,4455,web,Fashion,US,Contactless
8463,14-02-2024 08:27,483,0,7098,web,Fashion,US,Chip
8464,14-02-2024 08:31,1165,1,2452,mobile,Travel,UK,Manual_Keyed
8465,14-02-2024 08:42,87,0,1098,mobile,Grocery,US,Contactless
8466,14-02-2024 08:43,51,1,6576,mobile,Digital Goods,CA,Manual_Keyed
8467,14-02-2024 08:44,50,1,6576,mobile,Digital Goods,UK,Manual_Keyed
8468,14-02-2024 08:45,67,1,6576,mobile,Digital Goods,UK,Manual_Keyed
8469,14-02-2024 08:45,59,1,6576,mobile,Digital Goods,UK,Manual_Keyed
8470,14-02-2024 08:46,56,1,6576,mobile,Digital Goods,DE,Manual_Keyed
8471,14-02-2024 08:56,485,0,4336,tablet,Electronics,US,Chip
8472,14-02-2024 09:06,376,0,5780,mobile,Travel,AU,Contactless
8473,14-02-2024 09:18,83,0,7314,web,Electronics,DE,Contactless
8474,14-02-2024 09:18,87,1,1644,mobile,Digital Goods,UK,Manual_Keyed
8475,14-02-2024 09:19,73,1,1644,mobile,Digital Goods,UK,Manual_Keyed
8476,14-02-2024 09:20,66,1,1644,mobile,Digital Goods,DE,Manual_Keyed
8477,14-02-2024 09:21,64,1,1644,mobile,Digital Goods,UK,Manual_Keyed
8478,14-02-2024 09:21,71,1,1644,mobile,Digital Goods,DE,Manual_Keyed
8479,14-02-2024 09:21,86,1,1644,mobile,Digital Goods,AU,Manual_Keyed
8480,14-02-2024 09:34,46,0,4326,mobile,Electronics,US,Chip
8481,14-02-2024 09:42,118,0,3480,mobile,Grocery,UK,Chip
8482,14-02-2024 09:50,135,0,3383,web,Digital Goods,CA,Contactless
