transaction_id,transaction_time,amount,user_id,device_type,merchant_category,ip_country,entry_mode
9005,2024-02-15 14:10:00,56,4254,mobile,Digital Goods,DE,Manual_Keyed
9006,2024-02-15 14:10:00,81,4254,mobile,Digital Goods,CA,Manual_Keyed
9007,2024-02-15 14:14:00,77,3668,mobile,Travel,UK,Manual_Keyed
9008,2024-02-15 14:28:00,344,1224,mobile,Grocery,US,Manual_Keyed
9009,2024-02-15 14:36:00,421,6452,mobile,Digital Goods,AU,Chip
9010,2024-02-15 14:41:00,170,6697,mobile,Electronics,US,Contactless
9011,2024-02-15 14:48:00,392,2822,web,Digital Goods,UK,Chip
9012,2024-02-15 14:48:00,85,6795,mobile,Digital Goods,CA,Manual_Keyed
9013,2024-02-15 14:49:00,51,6795,mobile,Digital Goods,UK,Manual_Keyed
9014,2024-02-15 14:50:00,85,6795,mobile,Digital Goods,AU,Manual_Keyed
9015,2024-02-15 14:50:00,86,6795,mobile,Digital Goods,CA,Manual_Keyed
9016,2024-02-15 14:51:00,55,6795,mobile,Digital Goods,CA,Manual_Keyed
9017,2024-02-15 15:05:00,269,6856,mobile,Digital Goods,US,Contactless
9018,2024-02-15 15:14:00,375,5936,web,Digital Goods,UK,Chip
9019,2024-02-15 15:27:00,108,2355,tablet,Grocery,US,Manual_Keyed
9020,2024-02-15 15:27:00,50,4584,mobile,Digital Goods,AU,Manual_Keyed
9021,2024-02-15 15:28:00,86,4584,mobile,Digital Goods,UK,Manual_Keyed
9022,2024-02-15 15:28:00,82,4584,mobile,Digital Goods,UK,Manual_Keyed
9023,2024-02-15 15:34:00,71,3297,web,Grocery,US,Chip
9024,2024-02-15 15:41:00,374,3898,mobile,Digital Goods,CA,Chip
9025,2024-02-15 15:50:00,397,5849,mobile,Grocery,US,Contactless
9026,2024-02-15 15:50:00,70,4941,mobile,Digital Goods,AU,Manual_Keyed
9027,2024-02-15 15:51:00,73,4941,mobile,Digital Goods,DE,Manual_Keyed
9028,2024-02-15 15:51:00,75,4941,mobile,Digital Goods,DE,Manual_Keyed
9029,2024-02-15 15:52:00,68,4941,mobile,Digital Goods,UK,Manual_Keyed
9030,2024-02-15 15:53:00,74,4941,mobile,Digital Goods,AU,Manual_Keyed
9031,2024-02-15 16:00:00,385,5879,web,Travel,UK,Chip
9032,2024-02-15 16:14:00,109,5395,mobile,Digital Goods,US,Manual_Keyed
9033,2024-02-15 16:15:00,79,5161,mobile,Digital Goods,DE,Manual_Keyed
9034,2024-02-15 16:16:00,59,5161,mobile,Digital Goods,CA,Manual_Keyed
9035,2024-02-15 16:16:00,88,5161,mobile,Digital Goods,AU,Manual_Keyed
9036,2024-02-15 16:17:00,85,5161,mobile,Digital Goods,AU,Manual_Keyed
9037,2024-02-15 16:17:00,85,5161,mobile,Digital Goods,UK,Manual_Keyed
9038,2024-02-15 16:18:00,82,5161,mobile,Digital Goods,DE,Manual_Keyed
9039,2024-02-15 16:19:00,69,5161,mobile,Digital Goods,UK,Manual_Keyed
9040,2024-02-15 16:25:00,261,5352,mobile,Electronics,US,Contactless
9041,2024-02-15 16:30:00,2244,3299,web,Travel,US,Manual_Keyed
9042,2024-02-15 16:31:00,79,5667,mobile,Digital Goods,DE,Manual_Keyed
9043,2024-02-15 16:32:00,61,5667,mobile,Digital Goods,CA,Manual_Keyed
9044,2024-02-15 16:33:00,75,5667,mobile,Digital Goods,UK,Manual_Keyed
9045,2024-02-15 16:34:00,67,5667,mobile,Digital Goods,AU,Manual_Keyed
9046,2024-02-15 16:34:00,81,5667,mobile,Digital Goods,DE,Manual_Keyed
9047,2024-02-15 16:35:00,70,5667,mobile,Digital Goods,UK,Manual_Keyed
9048,2024-02-15 16:37:00,382,7866,mobile,Digital Goods,DE,Chip
9049,2024-02-15 16:41:00,40,1458,web,Travel,US,Chip
9050,2024-02-15 16:48:00,416,1677,web,Fashion,US,Contactless
9051,2024-02-15 16:58:00,480,7321,mobile,Fashion,US,Contactless
9052,2024-02-15 17:08:00,487,4988,mobile,Travel,DE,Contactless
9053,2024-02-15 17:15:00,476,5127,tablet,Fashion,CA,Contactless
9054,2024-02-15 17:18:00,427,6400,web,Fashion,AU,Chip
9055,2024-02-15 17:30:00,347,4502,web,Fashion,DE,Manual_Keyed
9056,2024-02-15 17:45:00,468,6390,web,Grocery,UK,Chip
9057,2024-02-15 17:49:00,195,2115,web,Grocery,US,Chip
9058,2024-02-15 18:03:00,109,1505,tablet,Travel,US,Chip
9059,2024-02-15 18:04:00,70,2776,mobile,Digital Goods,UK,Manual_Keyed
9060,2024-02-15 18:04:00,72,2776,mobile,Digital Goods,CA,Manual_Keyed
9061,2024-02-15 18:04:00,85,2776,mobile,Digital Goods,DE,Manual_Keyed
9062,2024-02-15 18:05:00,83,2776,mobile,Digital Goods,DE,Manual_Keyed
9063,2024-02-15 18:08:00,205,1316,mobile,Digital Goods,US,Chip
9064,2024-02-15 18:22:00,82,5823,web,Electronics,DE,Contactless
9065,2024-02-15 18:23:00,78,3612,mobile,Digital Goods,AU,Manual_Keyed
9066,2024-02-15 18:23:00,78,3612,mobile,Digital Goods,AU,Manual_Keyed
9067,2024-02-15 18:24:00,50,3612,mobile,Digital Goods,CA,Manual_Keyed
9068,2024-02-15 18:24:00,67,3612,mobile,Digital Goods,DE,Manual_Keyed
9069,2024-02-15 18:25:00,78,3612,mobile,Digital Goods,DE,Manual_Keyed
9070,2024-02-15 18:25:00,62,3612,mobile,Digital Goods,CA,Manual_Keyed
9071,2024-02-15 18:26:00,68,3612,mobile,Digital Goods,DE,Manual_Keyed
9072,2024-02-15 18:40:00,291,2708,mobile,Grocery,US,Chip
9073,2024-02-15 18:46:00,128,1951,mobile,Electronics,UK,Chip
9074,2024-02-15 19:00:00,461,5385,mobile,Grocery,UK,Chip
9075,2024-02-15 19:13:00,256,5614,mobile,Fashion,CA,Contactless
9076,2024-02-15 19:17:00,458,5980,mobile,Grocery,CA,Manual_Keyed
9077,2024-02-15 19:26:00,380,6788,mobile,Fashion,UK,Contactless
9078,2024-02-15 19:26:00,86,5452,mobile,Digital Goods,CA,Manual_Keyed
9079,2024-02-15 19:27:00,83,5452,mobile,Digital Goods,DE,Manual_Keyed
9080,2024-02-15 19:28:00,60,5452,mobile,Digital Goods,AU,Manual_Keyed
9081,2024-02-15 19:28:00,53,5452,mobile,Digital Goods,AU,Manual_Keyed
9082,2024-02-15 19:29:00,83,4895,mobile,Digital Goods,AU,Manual_Keyed
9083,2024-02-15 19:29:00,76,4895,mobile,Digital Goods,DE,Manual_Keyed
9084,2024-02-15 19:30:00,79,4895,mobile,Digital Goods,AU,Manual_Keyed
9085,2024-02-15 19:31:00,71,4895,mobile,Digital Goods,UK,Manual_Keyed
9086,2024-02-15 19:31:00,80,4895,mobile,Digital Goods,CA,Manual_Keyed
9087,2024-02-15 19:32:00,84,4895,mobile,Digital Goods,UK,Manual_Keyed
9088,2024-02-15 19:32:00,77,6467,mobile,Digital Goods,UK,Manual_Keyed
9089,2024-02-15 19:33:00,68,6467,mobile,Digital Goods,UK,Manual_Keyed
9090,2024-02-15 19:33:00,51,6467,mobile,Digital Goods,CA,Manual_Keyed
9091,2024-02-15 19:34:00,51,6467,mobile,Digital Goods,UK,Manual_Keyed
9092,2024-02-15 19:35:00,71,6467,mobile,Digital Goods,UK,Manual_Keyed
9093,2024-02-15 19:35:00,75,6467,mobile,Digital Goods,UK,Manual_Keyed
9094,2024-02-15 19:38:00,16,1289,mobile,Electronics,US,Contactless
9095,2024-02-15 19:39:00,64,6711,mobile,Digital Goods,DE,Manual_Keyed
9096,2024-02-15 19:40:00,89,6711,mobile,Digital Goods,DE,Manual_Keyed
9097,2024-02-15 19:41:00,54,6711,mobile,Digital Goods,UK,Manual_Keyed
9098,2024-02-15 19:41:00,89,6711,mobile,Digital Goods,CA,Manual_Keyed
9099,2024-02-15 19:42:00,67,6711,mobile,Digital Goods,CA,Manual_Keyed
9100,2024-02-15 19:42:00,80,6711,mobile,Digital Goods,DE,Manual_Keyed
9101,2024-02-15 19:43:00,74,6711,mobile,Digital Goods,UK,Manual_Keyed
9102,2024-02-15 19:45:00,312,3208,mobile,Grocery,US,Contactless
9103,2024-02-15 19:46:00,66,6458,mobile,Digital Goods,CA,Manual_Keyed
9104,2024-02-15 19:47:00,56,6458,mobile,Digital Goods,CA,Manual_Keyed
9105,2024-02-15 19:48:00,78,6458,mobile,Digital Goods,CA,Manual_Keyed
9106,2024-02-15 19:48:00,85,6458,mobile,Digital Goods,DE,Manual_Keyed
9107,2024-02-15 19:48:00,86,6458,mobile,Digital Goods,AU,Manual_Keyed
9108,2024-02-15 19:49:00,58,6458,mobile,Digital Goods,UK,Manual_Keyed
9109,2024-02-15 19:50:00,71,6458,mobile,Digital Goods,DE,Manual_Keyed
9110,2024-02-15 19:52:00,177,5444,mobile,Electronics,UK,Contactless
9111,2024-02-15 19:56:00,131,5723,mobile,Travel,UK,Chip
9112,2024-02-15 20:05:00,480,6707,tablet,Digital Goods,UK,Contactless
9113,2024-02-15 20:19:00,327,5853,mobile,Fashion,DE,Manual_Keyed
9114,2024-02-15 20:28:00,57,6681,mobile,Electronics,DE,Chip
9115,2024-02-15 20:28:00,87,7053,mobile,Digital Goods,CA,Manual_Keyed
9116,2024-02-15 20:28:00,72,7053,mobile,Digital Goods,UK,Manual_Keyed
9117,2024-02-15 20:29:00,67,7053,mobile,Digital Goods,DE,Manual_Keyed
9118,2024-02-15 20:34:00,380,7106,mobile,Grocery,CA,Chip
9119,2024-02-15 20:35:00,83,5127,mobile,Digital Goods,CA,Manual_Keyed
9120,2024-02-15 20:36:00,80,5127,mobile,Digital Goods,DE,Manual_Keyed
9121,2024-02-15 20:36:00,78,5127,mobile,Digital Goods,DE,Manual_Keyed
9122,2024-02-15 20:36:00,70,5127,mobile,Digital Goods,AU,Manual_Keyed
9123,2024-02-15 20:36:00,51,5127,mobile,Digital Goods,DE,Manual_Keyed
9124,2024-02-15 20:37:00,79,5127,mobile,Digital Goods,UK,Manual_Keyed
9125,2024-02-15 20:38:00,72,2092,mobile,Digital Goods,UK,Manual_Keyed
9126,2024-02-15 20:38:00,63,2092,mobile,Digital Goods,UK,Manual_Keyed
9127,2024-02-15 20:39:00,81,2092,mobile,Digital Goods,CA,Manual_Keyed
9128,2024-02-15 20:52:00,475,1960,mobile,Electronics,US,Contactless
9129,2024-02-15 20:59:00,1618,3881,mobile,Travel,US,Manual_Keyed
9130,2024-02-15 21:05:00,647,1178,mobile,Travel,AU,Manual_Keyed
9131,2024-02-15 21:09:00,401,4554,web,Travel,DE,Manual_Keyed
9132,2024-02-15 21:18:00,419,3192,tablet,Electronics,US,Chip
9133,2024-02-15 21:29:00,39,4011,tablet,Travel,AU,Chip
9134,2024-02-15 21:39:00,135,3225,mobile,Grocery,US,Contactless
9135,2024-02-15 21:49:00,424,5806,mobile,Electronics,US,Contactless
9136,2024-02-15 22:03:00,297,5759,mobile,Fashion,UK,Contactless
9137,2024-02-15 22:04:00,64,5969,mobile,Digital Goods,DE,Manual_Keyed
9138,2024-02-15 22:05:00,67,5969,mobile,Digital Goods,DE,Manual_Keyed
9139,2024-02-15 22:05:00,85,5969,mobile,Digital Goods,UK,Manual_Keyed
9140,2024-02-15 22:06:00,68,4545,mobile,Digital Goods,DE,Manual_Keyed
9141,2024-02-15 22:07:00,71,4545,mobile,Digital Goods,CA,Manual_Keyed
9142,2024-02-15 22:07:00,53,4545,mobile,Digital Goods,UK,Manual_Keyed
9143,2024-02-15 22:08:00,55,4545,mobile,Digital Goods,CA,Manual_Keyed
9144,2024-02-15 22:09:00,67,4027,mobile,Digital Goods,CA,Manual_Keyed
9145,2024-02-15 22:10:00,50,4027,mobile,Digital Goods,AU,Manual_Keyed
9146,2024-02-15 22:10:00,58,4027,mobile,Digital Goods,DE,Manual_Keyed
9147,2024-02-15 22:11:00,54,4027,mobile,Digital Goods,DE,Manual_Keyed
9148,2024-02-15 22:12:00,85,4027,mobile,Digital Goods,UK,Manual_Keyed
9149,2024-02-15 22:20:00,170,6530,tablet,Grocery,UK,Chip
9150,2024-02-15 22:35:00,130,7765,tablet,Travel,US,Contactless
9151,2024-02-15 22:49:00,426,1756,mobile,Electronics,US,Chip
9152,2024-02-15 22:58:00,239,7055,web,Digital Goods,AU,Chip
9153,2024-02-15 22:58:00,50,3055,mobile,Digital Goods,UK,Manual_Keyed
9154,2024-02-15 22:59:00,88,3055,mobile,Digital Goods,AU,Manual_Keyed
9155,2024-02-15 23:00:00,61,3055,mobile,Digital Goods,CA,Manual_Keyed
9156,2024-02-15 23:00:00,79,3055,mobile,Digital Goods,DE,Manual_Keyed
9157,2024-02-15 23:01:00,68,3055,mobile,Digital Goods,DE,Manual_Keyed
9158,2024-02-15 23:02:00,79,3055,mobile,Digital Goods,CA,Manual_Keyed
9159,2024-02-15 23:17:00,177,6703,web,Travel,AU,Chip
9160,2024-02-15 23:22:00,384,1399,mobile,Electronics,US,Contactless
9161,2024-02-15 23:23:00,89,1533,mobile,Digital Goods,UK,Manual_Keyed
9162,2024-02-15 23:23:00,74,1533,mobile,Digital Goods,UK,Manual_Keyed
9163,2024-02-15 23:24:00,83,1533,mobile,Digital Goods,CA,Manual_Keyed
9164,2024-02-15 23:25:00,89,1533,mobile,Digital Goods,CA,Manual_Keyed
9165,2024-02-15 23:26:00,70,1533,mobile,Digital Goods,DE,Manual_Keyed
9166,2024-02-15 23:26:00,81,1533,mobile,Digital Goods,CA,Manual_Keyed
9167,2024-02-15 23:26:00,85,1533,mobile,Digital Goods,AU,Manual_Keyed
9168,2024-02-15 23:39:00,467,5736,mobile,Digital Goods,US,Chip
9169,2024-02-15 23:45:00,77,2516,mobile,Electronics,US,Chip
9170,2024-02-15 23:54:00,304,3110,mobile,Digital Goods,US,Chip
9171,2024-02-15 23:59:00,326,6696,mobile,Travel,US,Contactless
9172,2024-02-16 00:12:00,385,5796,mobile,Electronics,US,Chip
9173,2024-02-16 00:23:00,490,4406,web,Digital Goods,US,Chip
9174,2024-02-16 00:34:00,317,7273,mobile,Grocery,US,Contactless
9175,2024-02-16 00:34:00,88,7771,mobile,Digital Goods,UK,Manual_Keyed
9176,2024-02-16 00:35:00,88,7771,mobile,Digital Goods,CA,Manual_Keyed
9177,2024-02-16 00:35:00,82,7771,mobile,Digital Goods,DE,Manual_Keyed
9178,2024-02-16 00:35:00,70,7771,mobile,Digital Goods,UK,Manual_Keyed
9179,2024-02-16 00:36:00,80,7771,mobile,Digital Goods,CA,Manual_Keyed
9180,2024-02-16 00:37:00,85,7771,mobile,Digital Goods,DE,Manual_Keyed
9181,2024-02-16 00:37:00,79,7771,mobile,Digital Goods,UK,Manual_Keyed
9182,2024-02-16 00:49:00,411,2064,mobile,Grocery,US,Contactless
9183,2024-02-16 01:03:00,271,2096,mobile,Digital Goods,AU,Chip
9184,2024-02-16 01:12:00,169,2441,web,Digital Goods,UK,Chip
9185,2024-02-16 01:12:00,89,1705,mobile,Digital Goods,UK,Manual_Keyed
9186,2024-02-16 01:13:00,61,1705,mobile,Digital Goods,UK,Manual_Keyed
9187,2024-02-16 01:13:00,72,1705,mobile,Digital Goods,CA,Manual_Keyed
9188,2024-02-16 01:14:00,69,1705,mobile,Digital Goods,CA,Manual_Keyed
9189,2024-02-16 01:14:00,70,3855,mobile,Digital Goods,DE,Manual_Keyed
9190,2024-02-16 01:15:00,86,3855,mobile,Digital Goods,DE,Manual_Keyed
9191,2024-02-16 01:16:00,55,3855,mobile,Digital Goods,CA,Manual_Keyed
9192,2024-02-16 01:17:00,84,3855,mobile,Digital Goods,UK,Manual_Keyed
9193,2024-02-16 01:17:00,51,7102,mobile,Digital Goods,DE,Manual_Keyed
9194,2024-02-16 01:18:00,73,7102,mobile,Digital Goods,DE,Manual_Keyed
9195,2024-02-16 01:18:00,78,7102,mobile,Digital Goods,UK,Manual_Keyed
9196,2024-02-16 01:19:00,72,7102,mobile,Digital Goods,CA,Manual_Keyed
9197,2024-02-16 01:20:00,64,7102,mobile,Digital Goods,UK,Manual_Keyed
9198,2024-02-16 01:21:00,69,7102,mobile,Digital Goods,CA,Manual_Keyed
9199,2024-02-16 01:23:00,474,1407,mobile,Digital Goods,US,Contactless
9200,2024-02-16 01:26:00,160,4025,web,Fashion,AU,Chip
9201,2024-02-16 01:33:00,259,1600,mobile,Travel,US,Chip
9202,2024-02-16 01:40:00,269,5079,mobile,Travel,CA,Contactless
9203,2024-02-16 01:46:00,93,5895,web,Grocery,US,Chip
9204,2024-02-16 01:56:00,412,5741,web,Electronics,DE,Chip
9205,2024-02-16 02:05:00,111,3551,mobile,Travel,DE,Chip
9206,2024-02-16 02:14:00,449,3958,mobile,Grocery,US,Manual_Keyed
9207,2024-02-16 02:17:00,57,6131,mobile,Electronics,CA,Chip
9208,2024-02-16 02:17:00,57,4101,mobile,Digital Goods,DE,Manual_Keyed
9209,2024-02-16 02:18:00,62,4101,mobile,Digital Goods,AU,Manual_Keyed
9210,2024-02-16 02:18:00,86,4101,mobile,Digital Goods,AU,Manual_Keyed
9211,2024-02-16 02:19:00,53,4101,mobile,Digital Goods,AU,Manual_Keyed
9212,2024-02-16 02:30:00,324,6347,mobile,Fashion,US,Contactless
9213,2024-02-16 02:31:00,63,2149,mobile,Digital Goods,AU,Manual_Keyed
9214,2024-02-16 02:31:00,56,2149,mobile,Digital Goods,CA,Manual_Keyed
9215,2024-02-16 02:32:00,62,2149,mobile,Digital Goods,DE,Manual_Keyed
9216,2024-02-16 02:33:00,84,2149,mobile,Digital Goods,UK,Manual_Keyed
9217,2024-02-16 02:33:00,89,2149,mobile,Digital Goods,UK,Manual_Keyed
9218,2024-02-16 02:33:00,62,2149,mobile,Digital Goods,UK,Manual_Keyed
9219,2024-02-16 02:34:00,56,2149,mobile,Digital Goods,UK,Manual_Keyed
9220,2024-02-16 02:38:00,186,3531,mobile,Fashion,US,Chip
9221,2024-02-16 02:52:00,328,6395,mobile,Grocery,US,Chip
9222,2024-02-16 03:04:00,43,4519,mobile,Fashion,UK,Manual_Keyed
9223,2024-02-16 03:12:00,1731,2295,mobile,Travel,US,Manual_Keyed
9224,2024-02-16 03:13:00,66,7703,mobile,Digital Goods,DE,Manual_Keyed
9225,2024-02-16 03:14:00,57,7703,mobile,Digital Goods,AU,Manual_Keyed
9226,2024-02-16 03:15:00,88,7703,mobile,Digital Goods,AU,Manual_Keyed
9227,2024-02-16 03:15:00,58,7703,mobile,Digital Goods,DE,Manual_Keyed
9228,2024-02-16 03:15:00,66,7703,mobile,Digital Goods,DE,Manual_Keyed
9229,2024-02-16 03:16:00,82,7703,mobile,Digital Goods,DE,Manual_Keyed
9230,2024-02-16 03:20:00,421,3328,mobile,Grocery,US,Contactless
9231,2024-02-16 03:26:00,430,4765,mobile,Digital Goods,US,Contactless
9232,2024-02-16 03:39:00,14,4332,web,Travel,US,Contactless
9233,2024-02-16 03:52:00,430,2064,mobile,Travel,US,Contactless
9234,2024-02-16 03:53:00,60,7804,mobile,Digital Goods,CA,Manual_Keyed
9235,2024-02-16 03:53:00,81,7804,mobile,Digital Goods,CA,Manual_Keyed
9236,2024-02-16 03:54:00,87,7804,mobile,Digital Goods,UK,Manual_Keyed
9237,2024-02-16 04:00:00,248,3475,mobile,Grocery,US,Chip
9238,2024-02-16 04:10:00,469,4148,mobile,Fashion,UK,Chip
9239,2024-02-16 04:23:00,111,1493,mobile,Grocery,UK,Contactless
9240,2024-02-16 04:38:00,997,4477,tablet,Travel,AU,Manual_Keyed
9241,2024-02-16 04:47:00,368,4473,tablet,Digital Goods,US,Manual_Keyed
9242,2024-02-16 04:58:00,349,6445,tablet,Grocery,US,Chip
9243,2024-02-16 05:08:00,34,1560,mobile,Travel,AU,Contactless
9244,2024-02-16 05:16:00,351,6675,web,Digital Goods,UK,Chip
9245,2024-02-16 05:16:00,56,2137,mobile,Digital Goods,CA,Manual_Keyed
9246,2024-02-16 05:17:00,78,2137,mobile,Digital Goods,CA,Manual_Keyed
9247,2024-02-16 05:17:00,66,2137,mobile,Digital Goods,AU,Manual_Keyed
9248,2024-02-16 05:25:00,15,5384,web,Electronics,AU,Contactless
9249,2024-02-16 05:28:00,365,6663,mobile,Grocery,US,Chip
9250,2024-02-16 05:31:00,107,3410,mobile,Electronics,US,Manual_Keyed
9251,2024-02-16 05:41:00,256,2036,web,Digital Goods,DE,Chip
9252,2024-02-16 05:55:00,462,4080,mobile,Electronics,AU,Chip
9253,2024-02-16 05:55:00,81,7427,mobile,Digital Goods,CA,Manual_Keyed
9254,2024-02-16 05:56:00,60,7427,mobile,Digital Goods,DE,Manual_Keyed
9255,2024-02-16 05:56:00,74,7427,mobile,Digital Goods,UK,Manual_Keyed
9256,2024-02-16 05:57:00,71,7427,mobile,Digital Goods,UK,Manual_Keyed
9257,2024-02-16 05:57:00,70,7427,mobile,Digital Goods,CA,Manual_Keyed
9258,2024-02-16 06:02:00,156,1375,web,Fashion,US,Chip
9259,2024-02-16 06:04:00,61,1310,web,Fashion,UK,Chip
9260,2024-02-16 06:17:00,141,4074,mobile,Fashion,US,Chip
9261,2024-02-16 06:17:00,75,2068,mobile,Digital Goods,CA,Manual_Keyed
9262,2024-02-16 06:18:00,53,2068,mobile,Digital Goods,AU,Manual_Keyed
9263,2024-02-16 06:18:00,57,2068,mobile,Digital Goods,CA,Manual_Keyed
9264,2024-02-16 06:19:00,77,2068,mobile,Digital Goods,AU,Manual_Keyed
9265,2024-02-16 06:19:00,63,5340,mobile,Digital Goods,DE,Manual_Keyed
9266,2024-02-16 06:20:00,70,5340,mobile,Digital Goods,AU,Manual_Keyed
9267,2024-02-16 06:21:00,79,5340,mobile,Digital Goods,CA,Manual_Keyed
9268,2024-02-16 06:21:00,76,5340,mobile,Digital Goods,UK,Manual_Keyed
9269,2024-02-16 06:22:00,73,5340,mobile,Digital Goods,CA,Manual_Keyed
9270,2024-02-16 06:22:00,50,5340,mobile,Digital Goods,UK,Manual_Keyed
9271,2024-02-16 06:37:00,213,4212,mobile,Digital Goods,CA,Chip
9272,2024-02-16 06:51:00,235,3325,tablet,Fashion,US,Contactless
9273,2024-02-16 06:58:00,370,1543,web,Electronics,DE,Manual_Keyed
9274,2024-02-16 07:08:00,472,5590,mobile,Grocery,US,Chip
9275,2024-02-16 07:19:00,108,4058,mobile,Grocery,US,Chip
9276,2024-02-16 07:26:00,396,4014,web,Travel,DE,Contactless
9277,2024-02-16 07:27:00,88,5412,mobile,Digital Goods,DE,Manual_Keyed
9278,2024-02-16 07:27:00,54,5412,mobile,Digital Goods,CA,Manual_Keyed
9279,2024-02-16 07:28:00,72,5412,mobile,Digital Goods,DE,Manual_Keyed
9280,2024-02-16 07:29:00,81,5412,mobile,Digital Goods,DE,Manual_Keyed
9281,2024-02-16 07:29:00,86,5412,mobile,Digital Goods,DE,Manual_Keyed
9282,2024-02-16 07:30:00,51,5412,mobile,Digital Goods,DE,Manual_Keyed
9283,2024-02-16 07:32:00,326,5970,web,Digital Goods,US,Chip
9284,2024-02-16 07:40:00,170,3047,mobile,Fashion,AU,Chip
9285,2024-02-16 07:51:00,92,7745,mobile,Grocery,UK,Chip
9286,2024-02-16 07:55:00,411,6612,mobile,Travel,UK,Contactless
9287,2024-02-16 07:55:00,50,4430,mobile,Digital Goods,DE,Manual_Keyed
9288,2024-02-16 07:56:00,84,4430,mobile,Digital Goods,CA,Manual_Keyed
9289,2024-02-16 07:56:00,72,4430,mobile,Digital Goods,AU,Manual_Keyed
9290,2024-02-16 08:03:00,471,6757,web,Grocery,US,Chip
9291,2024-02-16 08:12:00,213,6397,mobile,Grocery,US,Chip
9292,2024-02-16 08:24:00,431,7479,mobile,Digital Goods,CA,Chip
9293,2024-02-16 08:28:00,375,2141,web,Fashion,CA,Contactless
9294,2024-02-16 08:29:00,80,5908,mobile,Digital Goods,CA,Manual_Keyed
9295,2024-02-16 08:29:00,71,5908,mobile,Digital Goods,UK,Manual_Keyed
9296,2024-02-16 08:30:00,69,5908,mobile,Digital Goods,CA,Manual_Keyed
9297,2024-02-16 08:30:00,70,5908,mobile,Digital Goods,AU,Manual_Keyed
9298,2024-02-16 08:31:00,59,5908,mobile,Digital Goods,UK,Manual_Keyed
9299,2024-02-16 08:31:00,70,5908,mobile,Digital Goods,CA,Manual_Keyed
9300,2024-02-16 08:46:00,309,4759,web,Electronics,UK,Contactless
9301,2024-02-16 08:51:00,157,5958,web,Fashion,US,Contactless
9302,2024-02-16 09:01:00,46,5374,web,Travel,UK,Contactless
9303,2024-02-16 09:16:00,92,1677,web,Electronics,CA,Chip
9304,2024-02-16 09:16:00,80,5285,mobile,Digital Goods,CA,Manual_Keyed
9305,2024-02-16 09:16:00,67,5285,mobile,Digital Goods,AU,Manual_Keyed
9306,2024-02-16 09:17:00,72,5285,mobile,Digital Goods,AU,Manual_Keyed
9307,2024-02-16 09:17:00,54,5285,mobile,Digital Goods,UK,Manual_Keyed
9308,2024-02-16 09:17:00,66,5285,mobile,Digital Goods,CA,Manual_Keyed
9309,2024-02-16 09:21:00,489,1603,mobile,Fashion,US,Contactless
9310,2024-02-16 09:21:00,83,4661,mobile,Digital Goods,AU,Manual_Keyed
9311,2024-02-16 09:22:00,63,4661,mobile,Digital Goods,UK,Manual_Keyed
9312,2024-02-16 09:23:00,63,4661,mobile,Digital Goods,CA,Manual_Keyed
9313,2024-02-16 09:24:00,70,4661,mobile,Digital Goods,CA,Manual_Keyed
9314,2024-02-16 09:24:00,74,4661,mobile,Digital Goods,UK,Manual_Keyed
9315,2024-02-16 09:25:00,63,4661,mobile,Digital Goods,AU,Manual_Keyed
9316,2024-02-16 09:39:00,400,2718,mobile,Fashion,US,Chip
9317,2024-02-16 09:45:00,362,3544,web,Electronics,DE,Chip
9318,2024-02-16 09:49:00,260,4839,mobile,Digital Goods,US,Contactless
9319,2024-02-16 09:57:00,381,1655,web,Grocery,US,Contactless
9320,2024-02-16 10:01:00,282,5492,mobile,Digital Goods,UK,Manual_Keyed
9321,2024-02-16 10:01:00,88,5576,mobile,Digital Goods,DE,Manual_Keyed
9322,2024-02-16 10:02:00,59,5576,mobile,Digital Goods,AU,Manual_Keyed
9323,2024-02-16 10:03:00,75,5576,mobile,Digital Goods,UK,Manual_Keyed
9324,2024-02-16 10:03:00,77,5576,mobile,Digital Goods,DE,Manual_Keyed
9325,2024-02-16 10:04:00,84,5576,mobile,Digital Goods,CA,Manual_Keyed
9326,2024-02-16 10:05:00,80,5576,mobile,Digital Goods,CA,Manual_Keyed
9327,2024-02-16 10:11:00,69,3927,mobile,Electronics,AU,Chip
9328,2024-02-16 10:23:00,493,2128,mobile,Electronics,DE,Chip
9329,2024-02-16 10:23:00,74,1087,mobile,Digital Goods,AU,Manual_Keyed
9330,2024-02-16 10:24:00,55,1087,mobile,Digital Goods,UK,Manual_Keyed
9331,2024-02-16 10:25:00,71,1087,mobile,Digital Goods,AU,Manual_Keyed
9332,2024-02-16 10:26:00,71,1087,mobile,Digital Goods,UK,Manual_Keyed
9333,2024-02-16 10:28:00,17,1734,mobile,Fashion,US,Contactless
9334,2024-02-16 10:36:00,306,2235,mobile,Fashion,US,Contactless
9335,2024-02-16 10:40:00,424,5874,tablet,Grocery,US,Chip
9336,2024-02-16 10:55:00,368,1315,web,Travel,US,Chip
9337,2024-02-16 10:57:00,489,1951,web,Electronics,UK,Contactless
9338,2024-02-16 11:12:00,422,5004,tablet,Grocery,CA,Chip
9339,2024-02-16 11:13:00,52,6102,mobile,Digital Goods,UK,Manual_Keyed
9340,2024-02-16 11:13:00,89,6102,mobile,Digital Goods,AU,Manual_Keyed
9341,2024-02-16 11:14:00,78,6102,mobile,Digital Goods,DE,Manual_Keyed
